NAME_OBL,NAME_RAY,NAME_LAT,KOATUU_OBL,KOATUU_RAY,KOATUU,longitude,latitude
Donetska,Kramatorska,Kramatorsk,1400000000,1412900000,1412900000,37.564,48.728
Donetska,Krasnoarmiiska,Krasnoarmiisk,1400000000,1413200000,1413200000,37.179,48.283
Donetska,Slovianska,Sviatohirsk,1400000000,1414100000,1414170500,37.569,49.040
Donetska,Yenakiivska,Yenakiieve,1400000000,1412000000,1412000000,38.214,48.228
Donetska,Mariupolska,Staryi Krym,1400000000,1412300000,1412365600,37.488,47.160
Donetska,Horlivska,Holmivskyi,1400000000,1410600000,1410665300,38.074,48.402
Donetska,Makiivska,Makiivka,1400000000,1413500000,1413500000,37.965,48.057
Donetska,Dobropilska,Novodonetske,1400000000,1411500000,1411545600,36.979,48.633
Donetska,Dzerzhynska,Kirove,1400000000,1411200000,1411245300,37.915,48.398
Donetska,Kostiantynivska,Kostiantynivka,1400000000,1412600000,1412600000,37.701,48.522
Donetska,Volnovaskyi,Blahodatne,1400000000,1421500000,1421555300,37.420,47.698
Donetska,Horlivska,Zaitseve,1400000000,1410600000,1410665600,38.005,48.402
Luhanska,Antratsytivskyi,Fashchivka,4400000000,4420300000,4420357200,38.667,48.219
Luhanska,Sievierodonetska,Syrotyne,4400000000,4412900000,4412945900,38.516,48.916
Luhanska,Luhanska,Oleksandrivsk,4400000000,4410100000,4410160300,39.187,48.586
Luhanska,Luhanska,Luhansk,4400000000,4410100000,4410100000,39.322,48.563
Donetska,Volnovaskyi,Zachativka,1400000000,1421500000,1421582001,37.152,47.498
Donetska,Artemivska,Soledar,1400000000,1410300000,1410370300,38.068,48.695
Luhanska,Milovskyi,Morozivka,4400000000,4422800000,4422883301,39.890,49.461
Luhanska,Kreminskyi,Krasnorichenske,4400000000,4421600000,4421655400,38.206,49.211
Donetska,Kostiantynivskyi,Mykolaipillia,1400000000,1422400000,1422483901,37.557,48.527
Luhanska,Novopskovskyi,Dontsivka,4400000000,4423300000,4423381101,39.262,49.582
Luhanska,Troitskyi,Novochervone,4400000000,4425400000,4425483501,38.302,49.627
Luhanska,Popasnianskyi,Popasna,4400000000,4423800000,4423810100,38.365,48.630
Luhanska,Milovskyi,Mykilske,4400000000,4422800000,4422884401,39.941,49.519
Donetska,Makiivska,Verkhnia Krynka,1400000000,1413500000,1413591501,38.146,48.162
Luhanska,Kreminskyi,Novooleksandrivka,4400000000,4421600000,4421684101,38.187,49.264
Donetska,Artemivskyi,Paraskoviivka,1400000000,1420900000,1420987001,38.001,48.663
Luhanska,Stakhanovska,Stakhanov,4400000000,4413100000,4413100000,38.653,48.564
Luhanska,Novoaidarskyi,Smolianynove,4400000000,4423100000,4423187101,38.699,48.944
Donetska,Krasnoarmiiskyi,Ulianivka,1400000000,1422700000,1422788301,37.380,48.337
Luhanska,Lutuhynskyi,Vrubivskyi,4400000000,4422200000,4422255800,39.108,48.431
Donetska,Volnovaskyi,Andriivka,1400000000,1421500000,1421580801,37.787,47.853
Donetska,Amvrosiivskyi,Metalist,1400000000,1420600000,1420685201,38.293,47.824
Luhanska,Popasnianskyi,Vovchoiarivka,4400000000,4423800000,4423855900,38.371,48.841
Luhanska,Novoaidarskyi,Demenkove,4400000000,4423100000,4423180703,39.058,48.901
Luhanska,Stanychno-Luhanskyi,Derkulske,4400000000,4424800000,4424886503,39.693,48.995
Luhanska,Starobilskyi,Dzhemilne,4400000000,4425100000,4425185002,38.591,49.318
Luhanska,Perevalskyi,Horodnie,4400000000,4423600000,4423655501,38.840,48.396
Luhanska,Krasnolutska,Trubnyi,4400000000,4411600000,4411670301,38.757,48.162
Donetska,Torezka,Pelahiivka,1400000000,1414700000,1414745400,38.606,48.097
Luhanska,Krasnolutska,Korinne,4400000000,4411600000,4411670601,38.825,48.078
Luhanska,Krasnolutska,Novoielyzavetivka,4400000000,4411600000,4411670605,38.827,48.096
Luhanska,Stanychno-Luhanskyi,Pshenychne,4400000000,4424800000,4424884505,39.509,48.699
Luhanska,Krasnodonskyi,Radisne,4400000000,4421400000,4421480805,39.758,48.451
Luhanska,Krasnodonskyi,Radianske,4400000000,4421400000,4421456503,39.589,48.334
Luhanska,Starobilskyi,Novodonbaske,4400000000,4425100000,4425181004,38.626,49.267
Luhanska,Svativskyi,Novoiehorivka,4400000000,4424000000,4424086503,37.944,49.330
Luhanska,Popasnianskyi,Novozvanivka,4400000000,4423800000,4423885202,38.352,48.586
Luhanska,Bilovodskyi,Nozdrivka,4400000000,4420600000,4420683302,39.668,49.019
Luhanska,Bilokurakynskyi,Nianchyne,4400000000,4420900000,4420988209,38.707,49.759
Luhanska,Slovianoserbskyi,Obozne,4400000000,4424500000,4424581105,39.311,48.730
Luhanska,Krasnodonskyi,Ohulchansk,4400000000,4421400000,4421486606,39.662,48.526
Luhanska,Troitskyi,Ozero,4400000000,4425400000,4425481505,38.581,49.935
Luhanska,Novoaidarskyi,Oknyne,4400000000,4423100000,4423181203,38.870,48.932
Luhanska,Troitskyi,Krasna Chapliivka,4400000000,4425400000,4425485006,38.567,49.767
Luhanska,Krasnodonskyi,Krasne,4400000000,4421400000,4421485503,39.496,48.371
Luhanska,Bilokurakynskyi,Zavodianka,4400000000,4420900000,4420987202,38.818,49.622
Luhanska,Troitskyi,Zahiria,4400000000,4425400000,4425481502,38.463,49.919
Luhanska,Bilokurakynskyi,Zaikivka,4400000000,4420900000,4420981502,38.774,49.448
Luhanska,Svativskyi,Lebedivka,4400000000,4424000000,4424080503,38.083,49.668
Luhanska,Starobilskyi,Levadne,4400000000,4425100000,4425181003,38.717,49.308
Luhanska,Antratsytivskyi,Leskyne,4400000000,4420300000,4420385504,39.211,48.097
Luhanska,Novoaidarskyi,Peremozhne,4400000000,4423100000,4423188504,38.932,49.085
Luhanska,Novoaidarskyi,Petrenkove,4400000000,4423100000,4423188505,38.877,49.102
Luhanska,Bilokurakynskyi,Petrivka,4400000000,4420900000,4420955702,38.805,49.867
Luhanska,Kreminskyi,Petrivske,4400000000,4421600000,4421682203,37.918,49.244
Luhanska,Svativskyi,Petrivske,4400000000,4424000000,4424055404,38.194,49.667
Luhanska,Krasnodonskyi,Nyzhnoderevechka,4400000000,4421400000,4421482204,39.774,48.217
Luhanska,Bilovodskyi,Pryvilne,4400000000,4420600000,4420685505,39.399,49.218
Luhanska,Antratsytivskyi,Stepove,4400000000,4420300000,4420355606,38.937,48.283
Luhanska,Stanychno-Luhanskyi,Stepove,4400000000,4424800000,4424887004,39.574,48.777
Luhanska,Starobilskyi,Stepove,4400000000,4425100000,4425186505,39.142,49.259
Luhanska,Antratsytivskyi,Tamara,4400000000,4420300000,4420355902,38.865,48.247
Luhanska,Krasnodonskyi,Korolivka,4400000000,4421400000,4421487002,39.918,48.214
Luhanska,Markivskyi,Vynohradne,4400000000,4422500000,4422588803,39.404,49.399
Luhanska,Popasnianskyi,Vyskryva,4400000000,4423800000,4423856901,38.298,48.592
Luhanska,Troitskyi,Vysoke,4400000000,4425400000,4425487503,38.251,49.837
Luhanska,Markivskyi,Vysochynivka,4400000000,4422500000,4422584402,39.546,49.701
Luhanska,Antratsytivskyi,Vyshneve,4400000000,4420300000,4420381102,39.204,48.008
Luhanska,Krasnodonskyi,Vyshnevyi Dil,4400000000,4421400000,4421489305,39.488,48.537
Luhanska,Popasnianskyi,Viktorivka,4400000000,4423800000,4423856902,38.350,48.711
Luhanska,Lutuhynskyi,Peremozhne,4400000000,4422200000,4422256102,39.385,48.395
Luhanska,Popasnianskyi,Topolivka,4400000000,4423800000,4423857202,38.326,48.864
Luhanska,Antratsytivskyi,Urozhaine,4400000000,4420300000,4420355903,38.845,48.240
Luhanska,Sverdlovska,Kondriuche,4400000000,4412700000,4412745701,39.623,48.032
Luhanska,Bilokurakynskyi,Konoplianivka,4400000000,4420900000,4420983402,38.532,49.508
Luhanska,Bilovodskyi,Kopani,4400000000,4420600000,4420685503,39.394,49.239
Luhanska,Slovianoserbskyi,Berdianka,4400000000,4424500000,4424581402,38.720,48.647
Luhanska,Krasnodonskyi,Berehove,4400000000,4421400000,4421486602,39.632,48.577
Luhanska,Novopskovskyi,Berezivka,4400000000,4423300000,4423388202,38.817,49.750
Luhanska,Lutuhynskyi,Shymshynivka,4400000000,4422200000,4422255504,38.985,48.439
Luhanska,Troitskyi,Berezivka,4400000000,4425400000,4425485002,38.526,49.909
Luhanska,Stanychno-Luhanskyi,Yuhanivka,4400000000,4424800000,4424882503,39.714,48.683
Luhanska,Svativskyi,Yablunivka,4400000000,4424000000,4424080506,38.095,49.648
Luhanska,Milovskyi,Yarske,4400000000,4422800000,4422881105,40.102,49.230
Luhanska,Krasnodonska,Shyroke,4400000000,4411400000,4411447401,39.588,48.307
Luhanska,Antratsytivskyi,Shyrokyi,4400000000,4420300000,4420384407,38.858,48.332
Luhanska,Krasnodonskyi,Talove,4400000000,4421400000,4421456900,39.684,48.309
Luhanska,Sievierodonetska,Voievodivka,4400000000,4412900000,4412990002,38.448,48.977
Luhanska,Bilokurakynskyi,Svitlenke,4400000000,4420900000,4420987706,38.517,49.610
Luhanska,Bilokurakynskyi,Mykolaivka,4400000000,4420900000,4420987813,38.576,49.709
Luhanska,Svativskyi,Novonykanorivka,4400000000,4424000000,4424055402,38.202,49.663
Luhanska,Starobilskyi,Hannivka,4400000000,4425100000,4425181702,38.823,49.360
Luhanska,Slovianoserbskyi,Stukalova Balka,4400000000,4424500000,4424583910,39.293,48.644
Luhanska,Slovianoserbskyi,Khrystove,4400000000,4424500000,4424581111,39.343,48.728
Luhanska,Sverdlovska,Ustynivka,4400000000,4412700000,4412746304,39.549,48.095
Luhanska,Sverdlovska,Fedorivka,4400000000,4412700000,4412746306,39.521,48.110
Luhanska,Antratsytivskyi,Bashtevych,4400000000,4420300000,4420384402,38.867,48.368
Luhanska,Novoaidarskyi,Bezghynove,4400000000,4423100000,4423181202,39.010,48.925
Luhanska,Markivskyi,Tyshkivka,4400000000,4422500000,4422586605,39.494,49.466
Luhanska,Perevalskyi,Timiriazieve,4400000000,4423600000,4423681103,38.746,48.300
Luhanska,Milovskyi,Yasnoprominske,4400000000,4422800000,4422881106,40.114,49.344
Luhanska,Bilokurakynskyi,Kalynova Balka,4400000000,4420900000,4420987812,38.565,49.750
Luhanska,Bilokurakynskyi,Hladkove,4400000000,4420900000,4420987811,38.603,49.740
Luhanska,Svativskyi,Sverdlovka,4400000000,4424000000,4424055405,38.188,49.655
Luhanska,Krasnolutska,Kniahynivka,4400000000,4411600000,4411646000,38.850,48.117
Luhanska,Bilokurakynskyi,Shaparivka,4400000000,4420900000,4420986603,38.845,49.497
Luhanska,Novopskovskyi,Shapran,4400000000,4423300000,4423382805,39.127,49.837
Luhanska,Troitskyi,Shatkivka,4400000000,4425400000,4425486004,38.684,50.004
Luhanska,Bilokurakynskyi,Popasne,4400000000,4420900000,4420988212,38.734,49.778
Luhanska,Slovianoserbskyi,Dachne,4400000000,4424500000,4424556201,38.707,48.680
Luhanska,Svativskyi,Sverdlovka,4400000000,4424000000,4424086505,37.912,49.327
Luhanska,Novopskovskyi,Svitle,4400000000,4423300000,4423382804,39.082,49.796
Luhanska,Slovianoserbskyi,Svitle,4400000000,4424500000,4424581109,39.274,48.660
Luhanska,Antratsytska,Sadovyi,4400000000,4410300000,4410345305,38.991,48.100
Luhanska,Troitskyi,Shakhove,4400000000,4425400000,4425485008,38.482,49.800
Luhanska,Kreminskyi,Shevchenko,4400000000,4421600000,4421680703,38.588,49.192
Luhanska,Sverdlovskyi,Rytykove,4400000000,4424200000,4424284404,39.568,48.016
Luhanska,Troitskyi,Rodnychky,4400000000,4425400000,4425481004,38.433,49.988
Luhanska,Markivskyi,Ternivka,4400000000,4422500000,4422582203,39.481,49.616
Luhanska,Rovenkivska,Berezivka,4400000000,4412300000,4412346701,39.533,48.008
Luhanska,Krasnolutska,Lisne,4400000000,4411600000,4411670603,38.912,48.031
Luhanska,Antratsytska,Lisne,4400000000,4410300000,4410345301,39.019,48.199
Luhanska,Antratsytska,Khrystoforivka,4400000000,4410300000,4410345307,39.014,48.172
Luhanska,Antratsytska,Melnykove,4400000000,4410300000,4410345303,39.035,48.156
Luhanska,Antratsytska,Stepove,4400000000,4410300000,4410346903,39.063,48.187
Luhanska,Krasnolutska,Voskresenivka,4400000000,4411600000,4411670905,38.816,48.320
Luhanska,Milovskyi,Travneve,4400000000,4422800000,4422855105,40.095,49.388
Luhanska,Novopskovskyi,Trembacheve,4400000000,4423300000,4423385302,39.143,49.726
Luhanska,Bilovodskyi,Tretiakivka,4400000000,4420600000,4420684408,39.594,49.097
Luhanska,Slovianoserbskyi,Raivka,4400000000,4424500000,4424583908,39.183,48.684
Luhanska,Troitskyi,Sudbynka,4400000000,4425400000,4425481507,38.570,49.946
Luhanska,Kreminskyi,Surovtsivka,4400000000,4421600000,4421685403,38.331,49.112
Luhanska,Starobilskyi,Sukhanivka,4400000000,4425100000,4425182503,38.723,49.175
Luhanska,Slovianoserbskyi,Bohdanivka,4400000000,4424500000,4424581403,38.727,48.604
Luhanska,Novoaidarskyi,Oleksandrivka,4400000000,4423100000,4423188004,38.638,48.966
Luhanska,Slovianoserbskyi,Sukhodil,4400000000,4424500000,4424555905,39.039,48.589
Luhanska,Starobilskyi,Tarabany,4400000000,4425100000,4425180304,39.269,49.339
Luhanska,Sverdlovska,Kyseleve,4400000000,4412700000,4412746905,39.520,48.033
Luhanska,Bilovodskyi,Rozdollia,4400000000,4420600000,4420688905,39.785,49.333
Luhanska,Starobilskyi,Rozdolne,4400000000,4425100000,4425180303,39.012,49.303
Luhanska,Svativskyi,Rozivka,4400000000,4424000000,4424087807,37.902,49.422
Luhanska,Novopskovskyi,Teviasheve,4400000000,4423300000,4423384705,39.038,49.607
Luhanska,Slovianoserbskyi,Znamianka,4400000000,4424500000,4424555102,38.909,48.745
Luhanska,Sverdlovskyi,Panchenkove,4400000000,4424200000,4424281103,39.771,48.043
Luhanska,Bilokurakynskyi,Pankivka,4400000000,4420900000,4420986903,38.800,49.437
Luhanska,Slovianoserbskyi,Pankivka,4400000000,4424500000,4424581106,39.348,48.703
Luhanska,Starobilskyi,Novoastrakhanske,4400000000,4425100000,4425183504,38.745,49.122
Luhanska,Rovenkivska,Kalynivka,4400000000,4412300000,4412346905,39.490,48.098
Luhanska,Rovenkivska,Valianivsk,4400000000,4412300000,4412346901,39.525,48.075
Luhanska,Antratsytivskyi,Mechetka,4400000000,4420300000,4420386604,39.340,48.172
Luhanska,Svativskyi,Pavlivka,4400000000,4424000000,4424083003,38.397,49.541
Luhanska,Lutuhynskyi,Paliivka,4400000000,4422200000,4422283304,39.418,48.239
Luhanska,Krasnodonskyi,Panteliivka,4400000000,4421400000,4421483004,39.728,48.492
Luhanska,Novopskovskyi,Pantiukhyne,4400000000,4423300000,4423380703,39.447,49.754
Luhanska,Popasnianskyi,Novoivanivka,4400000000,4423800000,4423856202,38.471,48.746
Luhanska,Krasnodonskyi,Novokyivka,4400000000,4421400000,4421486605,39.666,48.585
Luhanska,Antratsytivskyi,Novokrasnivka,4400000000,4420300000,4420381105,39.282,47.936
Luhanska,Krasnolutska,Davydivka,4400000000,4411600000,4411646701,38.825,48.254
Luhanska,Krasnodonskyi,Nyzhnia Harasymivka,4400000000,4421400000,4421481105,39.979,48.314
Luhanska,Stanychno-Luhanskyi,Krasnyi Derkul,4400000000,4424800000,4424883003,39.820,48.869
Luhanska,Svativskyi,Zmiivka,4400000000,4424000000,4424010102,38.061,49.449
Luhanska,Starobilskyi,Novoomelkove,4400000000,4425100000,4425180603,39.132,49.171
Luhanska,Starobilskyi,Omelkove,4400000000,4425100000,4425187502,39.090,49.133
Luhanska,Popasnianskyi,Orikhove,4400000000,4423800000,4423881502,38.559,48.724
Luhanska,Krasnodonskyi,Vlasivka,4400000000,4421400000,4421481102,39.898,48.271
Luhanska,Svativskyi,Poltava,4400000000,4424000000,4424080504,38.117,49.627
Luhanska,Bilokurakynskyi,Novopokrovka,4400000000,4420900000,4420988208,38.760,49.756
Luhanska,Svativskyi,Novopreobrazhenne,4400000000,4424000000,4424083002,38.356,49.553
Luhanska,Troitskyi,Maksymivka,4400000000,4425400000,4425481003,38.391,49.920
Luhanska,Lutuhynskyi,Mala Martynivka,4400000000,4422200000,4422282204,38.966,48.391
Luhanska,Lutuhynskyi,Mala Yurivka,4400000000,4422200000,4422282205,38.959,48.382
Luhanska,Krasnodonskyi,Malyi Sukhodil,4400000000,4421400000,4421487703,39.844,48.367
Luhanska,Stanychno-Luhanskyi,Malynove,4400000000,4424800000,4424884503,39.425,48.721
Luhanska,Sverdlovska,Malovedmezhe,4400000000,4412700000,4412746302,39.531,48.093
Luhanska,Novoaidarskyi,Malovendelivka,4400000000,4423100000,4423155102,38.940,49.010
Luhanska,Slovianoserbskyi,Krasnyi Lyman,4400000000,4424500000,4424555103,38.973,48.721
Luhanska,Slovianoserbskyi,Krasnyi Luch,4400000000,4424500000,4424555903,39.029,48.577
Luhanska,Krasnodonskyi,Krasnyi Yar,4400000000,4421400000,4421456502,39.479,48.297
Luhanska,Slovianoserbskyi,Lyman,4400000000,4424500000,4424583903,39.254,48.664
Luhanska,Popasnianskyi,Novooleksandrivka,4400000000,4423800000,4423856502,38.429,48.614
Luhanska,Krasnodonskyi,Popivka,4400000000,4421400000,4421487705,39.922,48.369
Luhanska,Krasnodonska,Novosimeikyne,4400000000,4411400000,4411470401,39.617,48.343
Luhanska,Markivskyi,Nova Ukraina,4400000000,4422500000,4422581103,39.516,49.391
Luhanska,Bilokurakynskyi,Novoandriivka,4400000000,4420900000,4420988004,38.776,49.702
Luhanska,Rovenkivska,Novoukrainka,4400000000,4412300000,4412347101,39.308,48.125
Luhanska,Starobilskyi,Bondareve,4400000000,4425100000,4425181504,39.190,49.381
Luhanska,Starobilskyi,Dubovivka,4400000000,4425100000,4425181703,38.854,49.363
Luhanska,Troitskyi,Duvanka,4400000000,4425400000,4425484002,38.681,49.833
Luhanska,Antratsytivskyi,Verbivka,4400000000,4420300000,4420386602,39.335,48.148
Luhanska,Stanychno-Luhanskyi,Verkhnii Minchenok,4400000000,4424800000,4424885502,39.476,48.878
Luhanska,Stanychno-Luhanskyi,Vilne,4400000000,4424800000,4424886502,39.759,48.953
Luhanska,Troitskyi,Vilshany,4400000000,4425400000,4425485003,38.494,49.871
Luhanska,Bilovodskyi,Vitrohon,4400000000,4420600000,4420684402,39.746,49.148
Luhanska,Novoaidarskyi,Vovkodaieve,4400000000,4423100000,4423183402,39.302,49.065
Luhanska,Krasnodonskyi,Vodotok,4400000000,4421400000,4421483002,39.700,48.485
Luhanska,Milovskyi,Vodianolypove,4400000000,4422800000,4422884403,39.862,49.545
Luhanska,Stanychno-Luhanskyi,Voitove,4400000000,4424800000,4424855401,39.184,48.848
Luhanska,Slovianoserbskyi,Petrovenky,4400000000,4424500000,4424585507,38.784,48.650
Luhanska,Svativskyi,Pylypivka,4400000000,4424000000,4424084503,38.017,49.614
Luhanska,Novopskovskyi,Pysarivka,4400000000,4423300000,4423386602,39.074,49.502
Luhanska,Perevalskyi,Borzhykivka,4400000000,4423600000,4423656101,38.468,48.393
Luhanska,Sverdlovskyi,Bratske,4400000000,4424200000,4424255301,39.715,47.927
Luhanska,Krasnolutska,Butkevych,4400000000,4411600000,4411670901,38.864,48.310
Luhanska,Krasnodonskyi,Verkhnia Krasnianka,4400000000,4421400000,4421455302,39.513,48.269
Luhanska,Stanychno-Luhanskyi,Vilkhove,4400000000,4424800000,4424880503,39.570,48.674
Luhanska,Milovskyi,Dzerzhynske,4400000000,4422800000,4422885502,39.975,49.298
Luhanska,Milovskyi,Dibrova,4400000000,4422800000,4422884404,40.113,49.583
Luhanska,Slovianoserbskyi,Dovhe,4400000000,4424500000,4424555101,39.032,48.644
Luhanska,Lutuhynskyi,Yasne,4400000000,4422200000,4422282207,39.090,48.400
Luhanska,Milovskyi,Pivnivka,4400000000,4422800000,4422882202,39.879,49.434
Luhanska,Krasnodonskyi,Pidhirne,4400000000,4421400000,4421487704,39.888,48.391
Luhanska,Bilovodskyi,Honcharove,4400000000,4420600000,4420685502,39.432,49.233
Luhanska,Antratsytska,Orikhove,4400000000,4410300000,4410345901,39.169,48.040
Luhanska,Krasnodonskyi,Khriashchivka,4400000000,4421400000,4421486608,39.617,48.573
Luhanska,Novopskovskyi,Solone,4400000000,4423300000,4423380705,39.348,49.735
Luhanska,Starobilskyi,Antonivka,4400000000,4425100000,4425184802,39.219,49.288
Luhanska,Sverdlovskyi,Antrakop,4400000000,4424200000,4424284402,39.542,48.023
Luhanska,Milovskyi,Chervona Zirka,4400000000,4422800000,4422881104,40.204,49.255
Luhanska,Milovskyi,Chervona Zoria,4400000000,4422800000,4422884407,40.023,49.576
Luhanska,Bilokurakynskyi,Khomenkove Druhe,4400000000,4420900000,4420987204,38.819,49.651
Luhanska,Perevalskyi,Veselohorivka,4400000000,4423600000,4423684402,38.458,48.473
Luhanska,Bilokurakynskyi,Khomenkove Pershe,4400000000,4420900000,4420985504,38.686,49.664
Luhanska,Milovskyi,Khomynske,4400000000,4422800000,4422884406,40.064,49.545
Luhanska,Svativskyi,Khomivka,4400000000,4424000000,4424081002,38.149,49.504
Luhanska,Krasnodonskyi,Khoroshylove,4400000000,4421400000,4421486607,39.732,48.565
Luhanska,Rovenkivska,Tatsyne,4400000000,4412300000,4412347300,39.212,48.066
Luhanska,Krasnolutska,Hrushove,4400000000,4411600000,4411645400,38.809,48.246
Luhanska,Krasnolutska,Fedorivka,4400000000,4411600000,4411647000,38.852,48.317
Luhanska,Krasnodonska,Krasnodarskyi,4400000000,4411400000,4411445900,39.971,48.297
Luhanska,Sverdlovska,Pavlivka,4400000000,4412700000,4412746600,39.542,48.130
Luhanska,Novoaidarskyi,Tsarivka,4400000000,4423100000,4423180705,39.059,48.886
Luhanska,Troitskyi,Tsarivka,4400000000,4425400000,4425485508,38.441,49.835
Luhanska,Troitskyi,Solontsi,4400000000,4425400000,4425483209,38.147,49.904
Luhanska,Novopskovskyi,Sosnivka,4400000000,4423300000,4423388206,38.958,49.764
Luhanska,Svativskyi,Sofiivka,4400000000,4424000000,4424084504,38.033,49.627
Luhanska,Stanychno-Luhanskyi,Staryi Aidar,4400000000,4424800000,4424885003,39.172,48.723
Luhanska,Krasnolutska,Komendantske,4400000000,4411600000,4411645703,38.676,48.261
Luhanska,Krasnolutska,Artema,4400000000,4411600000,4411645701,38.781,48.282
Luhanska,Kreminskyi,Prohres,4400000000,4421600000,4421680702,38.523,49.190
Luhanska,Starobilskyi,Krynychky,4400000000,4425100000,4425181002,38.709,49.293
Luhanska,Milovskyi,Krynychne,4400000000,4422800000,4422881103,40.095,49.304
Luhanska,Antratsytivskyi,Zakhidne,4400000000,4420300000,4420356202,39.021,48.287
Luhanska,Lutuhynskyi,Zakhidne,4400000000,4422200000,4422282203,39.051,48.400
Luhanska,Starobilskyi,Zakhidne,4400000000,4425100000,4425184805,39.282,49.301
Luhanska,Lutuhynskyi,Piatyhorivka,4400000000,4422200000,4422285507,39.388,48.348
Luhanska,Bilovodskyi,Zelekivka,4400000000,4420600000,4420681102,39.846,49.196
Luhanska,Antratsytivskyi,Zelenyi Hai,4400000000,4420300000,4420383302,38.957,48.188
Luhanska,Bilokurakynskyi,Oleksapil,4400000000,4420900000,4420955701,38.749,49.849
Luhanska,Milovskyi,Oleksiivka,4400000000,4422800000,4422855103,40.059,49.429
Luhanska,Bilokurakynskyi,Tsiluikove,4400000000,4420900000,4420986904,38.840,49.467
Luhanska,Bilokurakynskyi,Chabanove,4400000000,4420900000,4420988009,38.692,49.726
Luhanska,Svativskyi,Chepyhivka,4400000000,4424000000,4424084004,38.590,49.370
Luhanska,Antratsytivskyi,Zelenodilske,4400000000,4420300000,4420387702,39.208,48.212
Luhanska,Sverdlovskyi,Zelenopillia,4400000000,4424200000,4424286604,39.485,47.919
Luhanska,Slovianoserbskyi,Zemliane,4400000000,4424500000,4424583902,39.214,48.628
Luhanska,Sverdlovskyi,Zymivnyky,4400000000,4424200000,4424287703,39.816,48.100
Luhanska,Novopskovskyi,Lytvynove,4400000000,4423300000,4423382803,39.201,49.850
Luhanska,Stanychno-Luhanskyi,Oleksandrivka,4400000000,4424800000,4424886505,39.740,48.978
Luhanska,Bilokurakynskyi,Kartamysheve,4400000000,4420900000,4420987702,38.522,49.639
Luhanska,Antratsytivskyi,Kartushyne,4400000000,4420300000,4420386603,39.253,48.185
Luhanska,Markivskyi,Kaskivka,4400000000,4422500000,4422584404,39.573,49.672
Luhanska,Krasnodonskyi,Katerynivka,4400000000,4421400000,4421456204,39.527,48.460
Luhanska,Krasnodonskyi,Mykyshivka,4400000000,4421400000,4421481104,39.951,48.235
Luhanska,Kreminskyi,Zatyshne,4400000000,4421600000,4421681002,38.403,49.118
Luhanska,Bilovodskyi,Lymarivka,4400000000,4420600000,4420686604,39.596,49.323
Luhanska,Bilokurakynskyi,Kupliuvate,4400000000,4420900000,4420988002,38.776,49.726
Luhanska,Sverdlovskyi,Kuriache,4400000000,4424200000,4424285502,39.605,48.174
Luhanska,Markivskyi,Kuriachivka,4400000000,4422500000,4422581102,39.613,49.384
Luhanska,Popasnianskyi,Oleksandropillia,4400000000,4423800000,4423856906,38.368,48.673
Luhanska,Sverdlovskyi,Mykolaivka,4400000000,4424200000,4424285503,39.467,48.164
Luhanska,Bilovodskyi,Parneve,4400000000,4420600000,4420685504,39.404,49.206
Luhanska,Perevalskyi,Kamianka,4400000000,4423600000,4423683302,38.769,48.528
Luhanska,Kreminskyi,Novoliubivka,4400000000,4421600000,4421683202,37.953,49.150
Luhanska,Markivskyi,Lymarivka,4400000000,4422500000,4422587702,39.727,49.593
Luhanska,Krasnodonskyi,Lypove,4400000000,4421400000,4421480804,39.718,48.407
Luhanska,Perevalskyi,Malokostiantynivka,4400000000,4423600000,4423655502,38.908,48.443
Luhanska,Troitskyi,Malooleksandrivka,4400000000,4425400000,4425487003,38.469,49.705
Luhanska,Krasnodonska,Zakhidnyi,4400000000,4411400000,4411447101,39.809,48.300
Luhanska,Sverdlovska,Prokhladne,4400000000,4412700000,4412746002,39.688,48.145
Luhanska,Sverdlovskyi,Ananivka,4400000000,4424200000,4424281102,39.720,48.062
Luhanska,Sverdlovska,Khmelnytskyi,4400000000,4412700000,4412745702,39.650,47.976
Luhanska,Rovenkivska,Korobkyne,4400000000,4412300000,4412346001,39.406,48.137
Luhanska,Rovenkivska,Pokrovka,4400000000,4412300000,4412346003,39.497,48.113
Luhanska,Lutuhynskyi,Novobulakhivka,4400000000,4422200000,4422284405,39.085,48.297
Luhanska,Markivskyi,Lypove,4400000000,4422500000,4422583303,39.787,49.561
Luhanska,Krasnodonskyi,Lyse,4400000000,4421400000,4421456206,39.589,48.475
Luhanska,Perevalskyi,Novoselivka,4400000000,4423600000,4423682203,38.696,48.388
Luhanska,Slovianoserbskyi,Novoselivka,4400000000,4424500000,4424582206,39.104,48.592
Luhanska,Milovskyi,Novomykilske,4400000000,4422800000,4422886605,39.846,49.332
Luhanska,Novoaidarskyi,Mykhailiuky,4400000000,4423100000,4423180502,39.303,48.987
Luhanska,Starobilskyi,Petrivske,4400000000,4425100000,4425180302,39.147,49.333
Luhanska,Stanychno-Luhanskyi,Verkhnia Vilkhova,4400000000,4424800000,4424884502,39.545,48.752
Luhanska,Lutuhynskyi,Verkhnia Orikhivka,4400000000,4422200000,4422281302,39.343,48.358
Luhanska,Stanychno-Luhanskyi,Bolotene,4400000000,4424800000,4424880502,39.586,48.607
Luhanska,Krasnodonskyi,Druzhne,4400000000,4421400000,4421480803,39.758,48.394
Luhanska,Krasnodonskyi,Dubivka,4400000000,4421400000,4421456001,39.609,48.207
